times, alts, vels, leftVel, rightVel, accels, rollAxisGrav, yawAxisGrav, pitchAxisGrav, rollAxisLin, yawAxisLin, pitchAxisLin, rollAxisGyro, yawAxisGyro, pitchAxisGyro, roll, yaw, pitch, vSPP, encPos, encPosCmd, limit_out, limit_in, encMax, encMin
70279384,25.270,0.517,0.021,0.510,0.006499,0.000,0.230,9.800,0.000,0.030,0.020,-0.0022,-0.0011,0.0000,259.312,-1.375,0.000,231.357,-11,0,1,1,240,0,60
70280474,25.270,0.341,0.001,0.334,0.006444,0.000,0.230,9.800,-0.010,0.040,0.000,-0.0022,0.0011,-0.0011,259.312,-1.375,0.000,231.357,-11,0,1,1,240,0,60
70281400,25.339,0.209,0.070,0.202,0.006771,0.000,0.230,9.800,0.000,0.020,0.070,-0.0011,0.0000,-0.0022,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70282387,25.339,0.076,0.070,0.069,0.007172,0.000,0.230,9.800,0.000,0.020,0.070,-0.0022,-0.0011,-0.0022,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70283318,25.339,-0.059,0.111,-0.066,0.007154,0.000,0.230,9.800,0.000,0.030,0.110,-0.0033,0.0000,-0.0033,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70284491,25.339,-0.080,-0.020,-0.087,0.006922,0.000,0.230,9.800,-0.010,0.020,-0.020,0.0011,0.0022,0.0000,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70285442,25.330,-0.099,0.050,-0.106,0.006776,0.000,0.230,9.800,0.000,0.020,0.050,-0.0011,0.0000,-0.0011,259.312,-1.375,0.000,231.350,-11,0,1,1,240,0,60
70286418,25.330,-0.111,0.020,-0.118,0.007060,0.000,0.230,9.800,-0.010,0.010,0.020,-0.0022,0.0000,-0.0011,259.312,-1.375,0.000,231.350,-11,0,1,1,240,0,60
70287578,25.330,-0.166,0.050,-0.173,0.007055,0.000,0.230,9.800,0.000,0.020,0.050,-0.0011,0.0000,0.0000,259.312,-1.375,0.000,231.350,-11,0,1,1,240,0,60
70288503,25.207,-0.292,0.070,-0.299,0.007012,0.000,0.230,9.800,0.040,0.000,0.070,0.0022,-0.0011,-0.0011,259.312,-1.375,0.000,231.364,-11,0,1,1,240,0,60
70289452,25.207,-0.409,-0.019,-0.416,0.006539,0.000,0.230,9.800,0.030,0.040,-0.020,-0.0011,0.0011,-0.0022,259.312,-1.375,0.000,231.364,-11,0,1,1,240,0,60
70290576,25.207,-0.518,0.031,-0.525,0.006250,0.000,0.230,9.800,0.020,0.040,0.030,0.0000,0.0000,-0.0011,259.312,-1.375,0.000,231.364,-11,0,1,1,240,0,60
70291494,25.207,-0.752,0.021,-0.758,0.006582,0.000,0.230,9.800,0.010,0.040,0.020,0.0022,0.0000,-0.0011,259.312,-1.375,0.000,231.364,-11,0,1,1,240,0,60
70292469,25.552,-0.770,0.021,-0.777,0.006372,0.000,0.230,9.800,0.010,0.040,0.020,0.0011,0.0000,-0.0011,259.312,-1.375,0.000,231.324,-11,0,1,1,240,0,60
70293423,25.552,-0.806,0.041,-0.811,0.005719,0.000,0.230,9.800,0.000,0.040,0.040,-0.0011,0.0011,-0.0033,259.312,-1.375,0.000,231.324,-11,0,1,1,240,0,60
70294573,25.552,-0.738,-0.019,-0.743,0.005349,0.000,0.230,9.800,-0.030,0.060,-0.020,-0.0011,0.0022,-0.0022,259.312,-1.375,0.000,231.324,-11,0,1,1,240,0,60
70295922,25.359,-0.792,0.040,-0.797,0.005298,0.000,0.230,9.800,-0.020,0.000,0.040,-0.0033,0.0000,-0.0011,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70296977,25.359,-0.844,0.070,-0.850,0.005760,0.000,0.230,9.800,-0.020,0.000,0.070,0.0011,0.0000,-0.0033,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70297970,25.359,-0.896,0.080,-0.902,0.006174,0.000,0.230,9.800,0.040,0.010,0.080,0.0011,0.0000,-0.0022,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70299088,25.193,-0.928,0.050,-0.934,0.006210,0.000,0.230,9.800,0.050,0.000,0.050,0.0011,0.0022,0.0011,259.312,-1.375,0.000,231.366,-11,0,1,1,240,0,60
70300610,25.193,-0.944,0.000,-0.949,0.005746,0.000,0.230,9.800,0.020,0.020,0.000,-0.0011,0.0011,-0.0022,259.312,-1.375,0.000,231.366,-11,0,1,1,240,0,60
70301673,25.193,-0.944,0.051,-0.949,0.005486,0.000,0.230,9.800,0.020,0.030,0.050,-0.0011,0.0011,-0.0033,259.312,-1.375,0.000,231.366,-11,0,1,1,240,0,60
70302574,25.242,-0.876,0.080,-0.882,0.005930,0.000,0.230,9.800,0.000,0.010,0.080,0.0000,0.0011,-0.0022,259.312,-1.375,0.000,231.360,-11,0,1,1,240,0,60
70303617,25.242,-0.795,0.091,-0.801,0.006475,0.000,0.230,9.800,-0.020,0.040,0.090,0.0000,0.0011,-0.0011,259.312,-1.375,0.000,231.360,-11,0,1,1,240,0,60
70304527,25.242,-0.702,-0.009,-0.708,0.006437,0.000,0.230,9.800,-0.080,0.030,-0.010,0.0011,0.0022,-0.0022,259.312,-1.375,0.000,231.360,-11,0,1,1,240,0,60
70305622,25.242,-0.595,0.030,-0.601,0.005994,0.000,0.230,9.800,-0.040,0.020,0.030,0.0033,0.0022,-0.0022,259.312,-1.375,0.000,231.360,-11,0,1,1,240,0,60
70306520,25.354,-0.414,0.061,-0.420,0.006160,0.000,0.230,9.800,-0.030,0.030,0.060,-0.0011,0.0000,-0.0033,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70307500,25.354,-0.224,0.061,-0.231,0.006690,0.000,0.230,9.800,-0.030,0.030,0.060,0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70308877,25.354,-0.025,0.041,-0.032,0.007152,0.000,0.230,9.800,0.030,0.050,0.040,0.0022,0.0000,0.0000,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70309818,25.325,-0.039,-0.030,-0.046,0.007003,0.000,0.230,9.800,0.050,0.020,-0.030,0.0011,-0.0011,-0.0011,259.312,-1.375,0.000,231.350,-11,0,1,1,240,0,60
70310669,25.325,-0.056,0.000,-0.063,0.006582,0.000,0.230,9.800,0.090,0.000,0.000,0.0000,0.0022,-0.0011,259.312,-1.375,0.000,231.350,-11,0,1,1,240,0,60
70311977,25.325,-0.074,0.040,-0.081,0.006712,0.000,0.230,9.800,0.050,-0.010,0.040,-0.0022,0.0011,-0.0011,259.312,-1.375,0.000,231.350,-11,0,1,1,240,0,60
70312987,25.325,-0.094,0.090,-0.101,0.007222,0.000,0.230,9.800,0.040,0.000,0.090,-0.0044,0.0011,-0.0022,259.312,-1.375,0.000,231.350,-11,0,1,1,240,0,60
70314073,25.450,-0.004,0.060,-0.012,0.007457,0.000,0.230,9.800,-0.010,0.000,0.060,-0.0011,0.0000,0.0011,259.312,-1.375,0.000,231.336,-11,0,1,1,240,0,60
70315685,25.450,0.082,0.001,0.075,0.007208,0.000,0.230,9.800,-0.020,0.060,0.000,0.0011,0.0022,0.0000,259.312,-1.375,0.000,231.336,-11,0,1,1,240,0,60
70316772,25.612,0.257,0.061,0.250,0.006819,0.000,0.230,9.800,-0.040,0.060,0.060,-0.0022,0.0011,0.0000,259.312,-1.375,0.000,231.317,-11,0,1,1,240,0,60
70318781,25.612,0.424,0.081,0.416,0.007871,0.000,0.230,9.800,-0.030,0.050,0.080,0.0011,-0.0011,-0.0022,259.312,-1.375,0.000,231.317,-11,0,1,1,240,0,60
70319626,25.612,0.569,0.001,0.561,0.007945,0.000,0.230,9.800,-0.020,0.050,0.000,-0.0011,0.0022,-0.0022,259.312,-1.375,0.000,231.317,-11,0,1,1,240,0,60
70320708,25.565,0.673,0.040,0.665,0.007578,0.000,0.230,9.800,0.010,0.020,0.040,-0.0011,0.0000,0.0000,259.312,-1.375,0.000,231.323,-11,0,1,1,240,0,60
70321611,25.565,0.765,0.060,0.758,0.007143,0.000,0.230,9.800,0.020,0.000,0.060,0.0011,0.0011,-0.0011,259.312,-1.375,0.000,231.323,-11,0,1,1,240,0,60
70322582,25.565,0.780,0.060,0.773,0.007356,0.000,0.230,9.800,0.020,0.000,0.060,0.0000,-0.0011,-0.0011,259.312,-1.375,0.000,231.323,-11,0,1,1,240,0,60
70323529,25.565,0.784,0.090,0.776,0.007947,0.000,0.230,9.800,0.030,0.000,0.090,-0.0011,0.0000,0.0022,259.312,-1.375,0.000,231.323,-11,0,1,1,240,0,60
70325015,25.436,0.701,-0.030,0.693,0.007987,0.000,0.230,9.800,0.030,0.010,-0.030,-0.0033,0.0000,-0.0022,259.312,-1.375,0.000,231.338,-11,0,1,1,240,0,60
70326087,25.436,0.610,0.000,0.603,0.007232,0.000,0.230,9.800,0.040,0.010,0.000,0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.338,-11,0,1,1,240,0,60
70327551,25.450,0.715,0.040,0.708,0.006829,0.000,0.230,9.800,0.040,0.020,0.040,-0.0011,0.0022,0.0011,259.312,-1.375,0.000,231.336,-11,0,1,1,240,0,60
70328696,25.450,0.825,0.051,0.818,0.007297,0.000,0.230,9.800,-0.020,0.040,0.050,0.0022,0.0000,0.0011,259.312,-1.375,0.000,231.336,-11,0,1,1,240,0,60
70329619,25.450,0.938,-0.009,0.931,0.007617,0.000,0.230,9.800,-0.040,0.050,-0.010,0.0000,0.0033,-0.0011,259.312,-1.375,0.000,231.336,-11,0,1,1,240,0,60
70330583,25.450,0.945,0.021,0.937,0.007417,0.000,0.230,9.800,-0.060,0.040,0.020,0.0011,-0.0011,-0.0022,259.312,-1.375,0.000,231.336,-11,0,1,1,240,0,60
70331727,25.441,0.944,0.041,0.937,0.007115,0.000,0.230,9.800,-0.020,0.030,0.040,0.0000,0.0000,0.0022,259.312,-1.375,0.000,231.337,-11,0,1,1,240,0,60
70332658,25.441,0.943,0.090,0.936,0.006906,0.000,0.230,9.800,0.000,0.000,0.090,0.0011,-0.0011,0.0044,259.312,-1.375,0.000,231.337,-11,0,1,1,240,0,60
70333626,25.441,0.848,0.170,0.840,0.007669,0.000,0.230,9.800,0.000,0.010,0.170,0.0022,-0.0011,-0.0022,259.312,-1.375,0.000,231.337,-11,0,1,1,240,0,60
70334739,25.275,0.657,0.001,0.649,0.008279,0.000,0.230,9.800,0.020,0.030,0.000,-0.0022,0.0022,0.0011,259.312,-1.375,0.000,231.356,-11,0,1,1,240,0,60
70335811,25.275,0.462,0.000,0.456,0.006847,0.000,0.230,9.800,-0.010,0.000,0.000,0.0000,0.0000,0.0022,259.312,-1.375,0.000,231.356,-11,0,1,1,240,0,60
70336674,25.275,0.295,0.000,0.289,0.006502,0.000,0.230,9.800,0.010,0.000,0.000,0.0022,0.0000,0.0000,259.312,-1.375,0.000,231.356,-11,0,1,1,240,0,60
70337631,25.275,0.127,0.100,0.121,0.006758,0.000,0.230,9.800,-0.010,0.010,0.100,-0.0022,0.0022,0.0000,259.312,-1.375,0.000,231.356,-11,0,1,1,240,0,60
70338715,25.229,-0.068,0.140,-0.075,0.007603,0.000,0.230,9.800,0.010,0.020,0.140,-0.0033,0.0022,-0.0011,259.312,-1.375,0.000,231.362,-11,0,1,1,240,0,60
70339661,25.229,-0.265,-0.049,-0.272,0.007452,0.000,0.230,9.800,0.000,0.040,-0.050,0.0000,0.0011,0.0000,259.312,-1.375,0.000,231.362,-11,0,1,1,240,0,60
70340611,25.229,-0.403,-0.049,-0.409,0.006282,0.000,0.230,9.800,0.000,0.040,-0.050,-0.0011,0.0022,-0.0011,259.312,-1.375,0.000,231.362,-11,0,1,1,240,0,60
70341596,25.229,-0.540,-0.009,-0.546,0.005547,0.000,0.230,9.800,-0.010,0.040,-0.010,0.0000,0.0022,0.0000,259.312,-1.375,0.000,231.362,-11,0,1,1,240,0,60
70342747,25.474,-0.544,0.101,-0.551,0.006231,0.000,0.230,9.800,0.010,0.050,0.100,0.0000,0.0022,-0.0022,259.312,-1.375,0.000,231.333,-11,0,1,1,240,0,60
70343671,25.474,-0.573,0.061,-0.580,0.006685,0.000,0.230,9.800,0.010,0.040,0.060,0.0011,0.0000,0.0000,259.312,-1.375,0.000,231.333,-11,0,1,1,240,0,60
70344631,25.474,-0.612,-0.079,-0.619,0.006075,0.000,0.230,9.800,0.010,0.030,-0.080,-0.0011,0.0000,-0.0011,259.312,-1.375,0.000,231.333,-11,0,1,1,240,0,60
70345770,25.442,-0.674,-0.010,-0.679,0.005377,0.000,0.230,9.800,0.000,0.020,-0.010,-0.0011,0.0000,0.0011,259.312,-1.375,0.000,231.337,-11,0,1,1,240,0,60
70346685,25.442,-0.743,0.081,-0.749,0.005647,0.000,0.230,9.800,0.010,0.040,0.080,-0.0011,0.0011,-0.0011,259.312,-1.375,0.000,231.337,-11,0,1,1,240,0,60
70347672,25.442,-0.738,0.120,-0.744,0.006283,0.000,0.230,9.800,0.020,0.010,0.120,0.0000,-0.0022,0.0011,259.312,-1.375,0.000,231.337,-11,0,1,1,240,0,60
70348793,25.442,-0.728,0.060,-0.734,0.006687,0.000,0.230,9.800,-0.010,0.010,0.060,0.0022,0.0000,0.0000,259.312,-1.375,0.000,231.337,-11,0,1,1,240,0,60
70349703,25.436,-0.616,-0.079,-0.621,0.005342,0.000,0.230,9.800,-0.010,0.030,-0.080,-0.0011,0.0000,0.0000,259.312,-1.375,0.000,231.338,-11,0,1,1,240,0,60
70350663,25.436,-0.495,0.050,-0.499,0.004254,0.000,0.230,9.800,0.000,0.020,0.050,-0.0033,-0.0011,-0.0033,259.312,-1.375,0.000,231.338,-11,0,1,1,240,0,60
70351649,25.436,-0.363,0.050,-0.368,0.004746,0.000,0.230,9.800,0.000,0.020,0.050,-0.0033,-0.0022,0.0022,259.312,-1.375,0.000,231.338,-11,0,1,1,240,0,60
70352818,25.339,-0.309,0.110,-0.314,0.005684,0.000,0.230,9.800,0.020,0.010,0.110,0.0022,0.0000,0.0011,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70353726,25.339,-0.244,0.050,-0.250,0.005934,0.000,0.230,9.800,0.000,0.010,0.050,0.0011,0.0022,0.0000,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70354692,25.339,-0.171,-0.040,-0.176,0.004685,0.000,0.230,9.800,0.000,0.000,-0.040,0.0011,0.0022,0.0000,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70355811,25.339,-0.086,0.051,-0.090,0.004310,0.000,0.230,9.800,0.020,0.030,0.050,-0.0011,0.0000,-0.0011,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70356723,25.515,0.029,0.111,0.024,0.005509,0.000,0.230,9.800,0.000,0.040,0.110,-0.0011,0.0033,0.0000,259.312,-1.375,0.000,231.328,-11,0,1,1,240,0,60
70357701,25.515,0.143,0.111,0.136,0.006888,0.000,0.230,9.800,0.000,0.040,0.110,0.0022,0.0011,-0.0033,259.312,-1.375,0.000,231.328,-11,0,1,1,240,0,60
70358803,25.515,0.260,0.000,0.253,0.006970,0.000,0.230,9.800,-0.040,0.010,0.000,0.0011,-0.0011,-0.0011,259.312,-1.375,0.000,231.328,-11,0,1,1,240,0,60
70359749,25.359,0.279,-0.010,0.272,0.006173,0.000,0.230,9.800,0.000,0.010,-0.010,-0.0033,0.0000,0.0011,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70360713,25.359,0.303,0.061,0.296,0.006507,0.000,0.230,9.800,0.000,0.040,0.060,-0.0011,-0.0011,0.0011,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70361816,25.359,0.331,0.081,0.323,0.007794,0.000,0.230,9.800,0.030,0.050,0.080,-0.0022,0.0000,0.0000,259.312,-1.375,0.000,231.347,-11,0,1,1,240,0,60
70363300,25.469,0.422,0.031,0.413,0.008295,0.000,0.230,9.800,0.010,0.040,0.030,0.0011,0.0000,0.0011,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70364846,25.469,0.508,0.001,0.500,0.007557,0.000,0.230,9.800,0.070,0.060,0.000,0.0000,-0.0011,-0.0022,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70365739,25.469,0.592,0.060,0.585,0.006821,0.000,0.230,9.800,0.020,0.010,0.060,-0.0022,-0.0011,-0.0011,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70367141,25.391,0.522,0.060,0.514,0.007753,0.000,0.230,9.800,-0.010,0.000,0.060,-0.0033,-0.0011,-0.0011,259.312,-1.375,0.000,231.343,-11,0,1,1,240,0,60
70367975,25.391,0.450,0.070,0.442,0.008433,0.000,0.230,9.800,0.000,0.010,0.070,0.0011,-0.0011,-0.0022,259.312,-1.375,0.000,231.343,-11,0,1,1,240,0,60
70368810,25.391,0.376,0.070,0.368,0.008520,0.000,0.230,9.800,0.000,0.010,0.070,0.0000,-0.0011,0.0011,259.312,-1.375,0.000,231.343,-11,0,1,1,240,0,60
70369735,25.391,0.299,0.000,0.291,0.007910,0.000,0.230,9.800,0.020,0.020,0.000,0.0000,-0.0011,0.0011,259.312,-1.375,0.000,231.343,-11,0,1,1,240,0,60
70370852,25.394,0.191,0.001,0.184,0.007186,0.000,0.230,9.800,0.010,0.030,0.000,-0.0022,-0.0022,0.0000,259.312,-1.375,0.000,231.342,-11,0,1,1,240,0,60
70371774,25.394,0.079,0.021,0.071,0.007238,0.000,0.230,9.800,0.010,0.050,0.020,0.0000,0.0000,-0.0011,259.312,-1.375,0.000,231.342,-11,0,1,1,240,0,60
70372767,25.394,-0.039,0.021,-0.047,0.007388,0.000,0.230,9.800,0.010,0.050,0.020,0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.342,-11,0,1,1,240,0,60
70373843,25.312,-0.211,0.061,-0.218,0.007092,0.000,0.230,9.800,-0.010,0.040,0.060,0.0011,0.0000,0.0022,259.312,-1.375,0.000,231.352,-11,0,1,1,240,0,60
70374801,25.433,-0.169,0.000,-0.175,0.006294,0.000,0.230,9.800,-0.020,0.010,0.000,-0.0011,-0.0011,0.0022,259.312,-1.375,0.000,231.338,-11,0,1,1,240,0,60
70375769,25.433,-0.125,0.000,-0.131,0.005687,0.000,0.230,9.800,-0.010,0.000,0.000,0.0022,-0.0011,0.0022,259.312,-1.375,0.000,231.338,-11,0,1,1,240,0,60
70376896,25.433,-0.080,0.000,-0.085,0.005735,0.000,0.230,9.800,-0.020,0.020,0.000,0.0022,0.0000,0.0000,259.312,-1.375,0.000,231.338,-11,0,1,1,240,0,60
70378216,25.298,-0.128,0.110,-0.134,0.006221,0.000,0.230,9.800,0.010,0.020,0.110,-0.0033,-0.0011,0.0000,259.312,-1.375,0.000,231.354,-11,0,1,1,240,0,60
70379279,25.298,-0.171,0.111,-0.177,0.006614,0.000,0.230,9.800,0.010,0.040,0.110,0.0000,-0.0011,-0.0022,259.312,-1.375,0.000,231.354,-11,0,1,1,240,0,60
70380390,25.298,-0.208,-0.019,-0.215,0.006295,0.000,0.230,9.800,0.030,0.040,-0.020,0.0011,0.0000,0.0000,259.312,-1.375,0.000,231.354,-11,0,1,1,240,0,60
70382055,25.268,-0.257,0.061,-0.264,0.006393,0.000,0.230,9.800,0.010,0.040,0.060,0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.357,-11,0,1,1,240,0,60
70382902,25.268,-0.303,0.101,-0.309,0.006805,0.000,0.230,9.800,0.010,0.040,0.100,0.0022,-0.0022,0.0022,259.312,-1.375,0.000,231.357,-11,0,1,1,240,0,60
70383831,25.268,-0.341,0.100,-0.348,0.006893,0.000,0.230,9.800,0.000,0.020,0.100,0.0022,-0.0022,0.0022,259.312,-1.375,0.000,231.357,-11,0,1,1,240,0,60
70384945,25.179,-0.424,0.000,-0.431,0.006911,0.000,0.230,9.800,-0.010,0.010,0.000,-0.0011,-0.0011,-0.0022,259.312,-1.375,0.000,231.367,-11,0,1,1,240,0,60
70385851,25.179,-0.554,0.021,-0.560,0.006422,0.000,0.230,9.800,-0.020,0.030,0.020,-0.0022,0.0000,-0.0011,259.312,-1.375,0.000,231.367,-11,0,1,1,240,0,60
70386801,25.179,-0.678,0.081,-0.684,0.006579,0.000,0.230,9.800,0.020,0.050,0.080,-0.0011,-0.0022,-0.0011,259.312,-1.375,0.000,231.367,-11,0,1,1,240,0,60
70388292,25.620,-0.544,0.112,-0.552,0.008005,0.000,0.230,9.800,0.000,0.070,0.110,0.0011,-0.0022,0.0000,259.312,-1.375,0.000,231.316,-11,0,1,1,240,0,60
70389369,25.620,-0.423,0.010,-0.432,0.008560,0.000,0.230,9.800,-0.010,0.000,0.010,-0.0011,0.0011,-0.0011,259.312,-1.375,0.000,231.316,-11,0,1,1,240,0,60
70390871,25.620,-0.205,0.000,-0.214,0.008429,0.000,0.230,9.800,0.000,0.020,0.000,0.0022,-0.0022,0.0011,259.312,-1.375,0.000,231.316,-11,0,1,1,240,0,60
70391822,25.406,-0.117,0.060,-0.125,0.008278,0.000,0.230,9.800,0.000,0.010,0.060,-0.0011,-0.0022,0.0033,259.312,-1.375,0.000,231.341,-11,0,1,1,240,0,60
70393083,25.406,-0.024,0.090,-0.033,0.008927,0.000,0.230,9.800,-0.010,0.000,0.090,0.0000,-0.0011,0.0011,259.312,-1.375,0.000,231.341,-11,0,1,1,240,0,60
70393911,25.406,-0.021,-0.109,-0.030,0.008848,0.000,0.230,9.800,-0.090,0.050,-0.110,0.0011,0.0011,0.0000,259.312,-1.375,0.000,231.341,-11,0,1,1,240,0,60
70394833,25.406,-0.021,0.050,-0.029,0.008575,0.000,0.230,9.800,0.010,0.000,0.050,-0.0011,-0.0011,-0.0011,259.312,-1.375,0.000,231.341,-11,0,1,1,240,0,60
70395908,25.463,0.010,-0.108,0.002,0.007532,0.000,0.230,9.800,-0.010,0.080,-0.110,0.0022,-0.0022,0.0022,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70396840,25.463,0.101,0.100,0.095,0.006317,0.000,0.230,9.800,0.150,0.000,0.100,0.0011,0.0011,0.0022,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70397833,25.463,0.192,0.100,0.185,0.006798,0.000,0.230,9.800,0.150,0.000,0.100,0.0011,-0.0011,0.0011,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70398961,25.463,0.283,0.050,0.276,0.007296,0.000,0.230,9.800,0.180,0.010,0.050,-0.0011,-0.0011,-0.0011,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70399890,25.463,0.328,0.039,0.321,0.007026,0.000,0.230,9.800,-0.010,-0.030,0.040,-0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70400851,25.463,0.371,0.130,0.364,0.006904,0.000,0.230,9.800,0.090,0.000,0.130,0.0000,0.0000,0.0011,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70401836,25.463,0.414,0.130,0.406,0.007633,0.000,0.230,9.800,0.090,0.000,0.130,0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.334,-11,0,1,1,240,0,60
70403000,25.339,0.387,0.020,0.378,0.008410,0.000,0.230,9.800,0.000,0.020,0.020,-0.0011,0.0000,0.0011,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70403915,25.339,0.363,0.062,0.355,0.008300,0.000,0.230,9.800,0.070,0.070,0.060,0.0000,0.0000,0.0022,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70404879,25.339,0.342,0.011,0.334,0.007216,0.000,0.230,9.800,0.110,0.030,0.010,0.0022,-0.0011,0.0033,259.312,-1.375,0.000,231.349,-11,0,1,1,240,0,60
70406028,25.505,0.413,-0.039,0.406,0.006398,0.000,0.230,9.800,-0.110,0.050,-0.040,0.0000,-0.0011,0.0022,259.312,-1.375,0.000,231.330,-11,0,1,1,240,0,60
70406938,25.505,0.431,0.030,0.425,0.006281,0.000,0.230,9.800,0.000,0.010,0.030,0.0011,0.0000,0.0000,259.312,-1.375,0.000,231.330,-11,0,1,1,240,0,60
70407903,25.505,0.519,0.030,0.512,0.006285,0.000,0.230,9.800,0.000,0.010,0.030,-0.0022,-0.0011,0.0022,259.312,-1.375,0.000,231.330,-11,0,1,1,240,0,60
70408848,25.505,0.606,0.070,0.600,0.005817,0.000,0.230,9.800,0.030,0.020,0.070,0.0000,0.0011,-0.0022,259.312,-1.375,0.000,231.330,-11,0,1,1,240,0,60
70410012,25.594,0.742,0.031,0.736,0.006486,0.000,0.230,9.800,0.020,0.030,0.030,-0.0011,-0.0011,-0.0011,259.312,-1.375,0.000,231.319,-11,0,1,1,240,0,60
70410923,25.594,0.788,-0.030,0.781,0.006761,0.000,0.230,9.800,0.020,0.020,-0.030,-0.0011,0.0011,0.0000,259.312,-1.375,0.000,231.319,-11,0,1,1,240,0,60
70411896,25.594,0.823,0.090,0.816,0.007366,0.000,0.230,9.800,0.030,-0.010,0.090,-0.0011,0.0000,0.0000,259.312,-1.375,0.000,231.319,-11,0,1,1,240,0,60
70413056,25.594,0.847,0.060,0.839,0.008272,0.000,0.230,9.800,0.030,0.000,0.060,-0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.319,-11,0,1,1,240,0,60
70413966,25.594,0.838,0.160,0.829,0.008285,0.000,0.230,9.800,-0.010,0.020,0.160,0.0011,-0.0022,0.0011,259.312,-1.375,0.000,231.319,-11,0,1,1,240,0,60
70414915,25.594,0.816,0.000,0.808,0.008195,0.000,0.230,9.800,0.000,0.000,0.000,0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.319,-11,0,1,1,240,0,60
70416038,25.594,0.781,0.020,0.773,0.007893,0.000,0.230,9.800,0.010,0.000,0.020,-0.0022,0.0000,-0.0022,259.312,-1.375,0.000,231.319,-11,0,1,1,240,0,60
70416946,25.626,0.694,0.031,0.686,0.007312,0.000,0.230,9.800,0.040,0.050,0.030,0.0000,0.0000,0.0000,259.312,-1.375,0.000,231.316,-11,0,1,1,240,0,60
70417937,25.626,0.586,0.082,0.579,0.006583,0.000,0.230,9.800,0.000,0.070,0.080,0.0011,0.0033,-0.0056,259.312,-1.375,0.000,231.316,-11,0,1,1,240,0,60
70418909,25.626,0.458,0.131,0.451,0.006750,0.000,0.230,9.800,0.020,0.060,0.130,0.0022,0.0033,0.0000,259.312,-1.375,0.000,231.316,-11,0,1,1,240,0,60
70420146,25.626,0.603,-0.079,0.597,0.006698,0.000,0.230,9.800,-0.050,0.040,-0.080,-0.0011,0.0044,-0.0022,259.312,-1.375,0.000,231.316,-11,0,1,1,240,0,60
70420998,25.571,0.716,0.040,0.710,0.006183,0.000,0.230,9.800,-0.020,0.020,0.040,-0.0022,0.0011,0.0011,259.312,-1.375,0.000,231.322,-11,0,1,1,240,0,60
70421935,25.571,0.826,0.071,0.819,0.006866,0.000,0.230,9.800,-0.040,0.040,0.070,0.0000,0.0011,-0.0011,259.312,-1.375,0.000,231.322,-11,0,1,1,240,0,60
70423029,25.571,0.801,0.111,0.793,0.007900,0.000,0.230,9.800,-0.040,0.040,0.110,0.0011,0.0000,-0.0044,259.312,-1.375,0.000,231.322,-11,0,1,1,240,0,60
70423949,25.538,0.748,0.002,0.740,0.008126,0.000,0.230,9.800,0.000,0.080,0.000,0.0000,0.0000,0.0022,259.312,-1.375,0.000,231.326,-11,0,1,1,240,0,60
70424915,25.538,0.690,0.002,0.682,0.007669,0.000,0.230,9.800,0.000,0.080,0.000,-0.0011,-0.0011,0.0000,259.312,-1.375,0.000,231.326,-11,0,1,1,240,0,60
70425898,25.538,0.627,-0.049,0.620,0.006845,0.000,0.230,9.800,0.060,0.020,-0.050,0.0000,-0.0011,-0.0011,259.312,-1.375,0.000,231.326,-11,0,1,1,240,0,60
